id,id_index,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,periode_update,tahun,kategori,jumlah,satuan
87,260,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-03,2020,KEDELAI,0.0,HA
87,261,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-03,2020,PADI,0.0,HA
88,262,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-03,2020,JAGUNG,0.0,HA
88,263,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-03,2020,KEDELAI,0.0,HA
88,264,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-03,2020,PADI,0.0,HA
89,265,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-03,2020,JAGUNG,0.0,HA
89,266,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-03,2020,KEDELAI,0.0,HA
89,267,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-03,2020,PADI,0.0,HA
90,268,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-03,2020,JAGUNG,0.0,HA
90,269,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-03,2020,KEDELAI,0.0,HA
90,270,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-03,2020,PADI,0.0,HA
91,271,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-03,2020,JAGUNG,0.0,HA
91,272,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-03,2020,KEDELAI,0.0,HA
91,273,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-03,2020,PADI,0.0,HA
92,274,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-03,2020,JAGUNG,0.0,HA
92,275,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-03,2020,KEDELAI,0.0,HA
92,276,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-03,2020,PADI,0.0,HA
93,277,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-03,2020,JAGUNG,0.0,HA
93,278,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-03,2020,KEDELAI,0.0,HA
93,279,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-03,2020,PADI,0.0,HA
94,280,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-03,2020,JAGUNG,0.0,HA
94,281,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-03,2020,KEDELAI,0.0,HA
94,282,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-03,2020,PADI,0.0,HA
95,283,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-03,2020,JAGUNG,0.0,HA
95,284,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-03,2020,KEDELAI,0.0,HA
95,285,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-03,2020,PADI,0.0,HA
96,286,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-03,2020,JAGUNG,0.0,HA
96,287,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-03,2020,KEDELAI,0.0,HA
96,288,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-03,2020,PADI,0.0,HA
97,289,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-03,2020,JAGUNG,0.0,HA
97,290,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-03,2020,KEDELAI,0.0,HA
97,291,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-03,2020,PADI,0.0,HA
98,292,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2020-03,2020,JAGUNG,0.0,HA
98,293,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2020-03,2020,KEDELAI,0.0,HA
98,294,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2020-03,2020,PADI,0.0,HA
99,295,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-03,2020,JAGUNG,0.0,HA
99,296,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-03,2020,KEDELAI,0.0,HA
99,297,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-03,2020,PADI,0.0,HA
100,298,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-03,2020,JAGUNG,0.0,HA
100,299,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-03,2020,KEDELAI,0.0,HA
100,300,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-03,2020,PADI,0.0,HA
101,301,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2020-03,2020,JAGUNG,0.0,HA
101,302,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2020-03,2020,KEDELAI,0.0,HA
101,303,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2020-03,2020,PADI,0.0,HA
102,304,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2020-03,2020,JAGUNG,0.0,HA
102,305,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2020-03,2020,KEDELAI,0.0,HA
102,306,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2020-03,2020,PADI,0.0,HA
103,307,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-03,2020,JAGUNG,0.0,HA
103,308,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-03,2020,KEDELAI,0.0,HA
103,309,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-03,2020,PADI,0.0,HA
104,310,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-03,2020,JAGUNG,0.0,HA
104,311,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-03,2020,KEDELAI,0.0,HA
104,312,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-03,2020,PADI,0.0,HA
105,313,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-03,2020,JAGUNG,0.0,HA
105,314,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-03,2020,KEDELAI,0.0,HA
105,315,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-03,2020,PADI,0.0,HA
106,316,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-03,2020,JAGUNG,0.0,HA
106,317,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-03,2020,KEDELAI,0.0,HA
106,318,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-03,2020,PADI,0.0,HA
111,331,35,JAWA TIMUR,3572,KOTA BLITAR,2020-03,2020,JAGUNG,0.0,HA
111,332,35,JAWA TIMUR,3572,KOTA BLITAR,2020-03,2020,KEDELAI,0.0,HA
111,333,35,JAWA TIMUR,3572,KOTA BLITAR,2020-03,2020,PADI,0.0,HA
112,334,35,JAWA TIMUR,3573,KOTA MALANG,2020-03,2020,JAGUNG,0.0,HA
112,335,35,JAWA TIMUR,3573,KOTA MALANG,2020-03,2020,KEDELAI,0.0,HA
112,336,35,JAWA TIMUR,3573,KOTA MALANG,2020-03,2020,PADI,0.0,HA
107,319,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-03,2020,JAGUNG,0.0,HA
107,320,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-03,2020,KEDELAI,0.0,HA
107,321,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-03,2020,PADI,0.0,HA
108,322,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-03,2020,JAGUNG,0.0,HA
108,323,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-03,2020,KEDELAI,0.0,HA
108,324,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-03,2020,PADI,0.0,HA
113,337,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-03,2020,JAGUNG,0.0,HA
113,338,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-03,2020,KEDELAI,0.0,HA
113,339,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-03,2020,PADI,0.0,HA
109,325,35,JAWA TIMUR,3577,KOTA MADIUN,2020-03,2020,JAGUNG,0.0,HA
109,326,35,JAWA TIMUR,3577,KOTA MADIUN,2020-03,2020,KEDELAI,0.0,HA
109,327,35,JAWA TIMUR,3577,KOTA MADIUN,2020-03,2020,PADI,0.0,HA
114,340,35,JAWA TIMUR,3578,KOTA SURABAYA,2020-03,2020,JAGUNG,0.0,HA
114,341,35,JAWA TIMUR,3578,KOTA SURABAYA,2020-03,2020,KEDELAI,0.0,HA
114,342,35,JAWA TIMUR,3578,KOTA SURABAYA,2020-03,2020,PADI,0.0,HA
110,328,35,JAWA TIMUR,3579,KOTA BATU,2020-03,2020,JAGUNG,0.0,HA
110,329,35,JAWA TIMUR,3579,KOTA BATU,2020-03,2020,KEDELAI,0.0,HA
110,330,35,JAWA TIMUR,3579,KOTA BATU,2020-03,2020,PADI,0.0,HA
115,343,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-04,2020,JAGUNG,0.0,HA
115,344,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-04,2020,KEDELAI,0.0,HA
115,345,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-04,2020,PADI,0.0,HA
116,346,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-04,2020,JAGUNG,0.0,HA
116,347,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-04,2020,KEDELAI,0.0,HA
116,348,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-04,2020,PADI,0.0,HA
117,349,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-04,2020,JAGUNG,0.0,HA
117,350,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-04,2020,KEDELAI,0.0,HA
117,351,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-04,2020,PADI,0.0,HA
118,352,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-04,2020,JAGUNG,0.0,HA
118,353,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-04,2020,KEDELAI,0.0,HA
118,354,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-04,2020,PADI,0.0,HA
119,355,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2020-04,2020,JAGUNG,0.0,HA
119,356,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2020-04,2020,KEDELAI,0.0,HA
119,357,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2020-04,2020,PADI,0.0,HA
120,358,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2020-04,2020,JAGUNG,0.0,HA
120,359,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2020-04,2020,KEDELAI,0.0,HA
120,360,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2020-04,2020,PADI,0.0,HA
121,361,35,JAWA TIMUR,3507,KABUPATEN MALANG,2020-04,2020,JAGUNG,0.0,HA
121,362,35,JAWA TIMUR,3507,KABUPATEN MALANG,2020-04,2020,KEDELAI,0.0,HA
121,363,35,JAWA TIMUR,3507,KABUPATEN MALANG,2020-04,2020,PADI,0.0,HA
122,364,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-04,2020,JAGUNG,0.0,HA
122,365,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-04,2020,KEDELAI,0.0,HA
122,366,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-04,2020,PADI,0.0,HA
123,367,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-04,2020,JAGUNG,0.0,HA
123,368,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-04,2020,KEDELAI,0.0,HA
123,369,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-04,2020,PADI,0.0,HA
124,370,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2020-04,2020,JAGUNG,0.0,HA
124,371,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2020-04,2020,KEDELAI,0.0,HA
124,372,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2020-04,2020,PADI,0.0,HA
125,373,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-04,2020,JAGUNG,0.0,HA
125,374,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-04,2020,KEDELAI,0.0,HA
125,375,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-04,2020,PADI,0.0,HA
126,376,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-04,2020,JAGUNG,0.0,HA
126,377,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-04,2020,KEDELAI,0.0,HA
126,378,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-04,2020,PADI,0.0,HA
127,379,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-04,2020,JAGUNG,0.0,HA
127,380,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-04,2020,KEDELAI,0.0,HA
127,381,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-04,2020,PADI,0.0,HA
128,382,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-04,2020,JAGUNG,0.0,HA
128,383,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-04,2020,KEDELAI,0.0,HA
128,384,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-04,2020,PADI,0.0,HA
129,385,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-04,2020,JAGUNG,0.0,HA
129,386,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-04,2020,KEDELAI,0.0,HA
129,387,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-04,2020,PADI,0.0,HA
130,388,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-04,2020,JAGUNG,0.0,HA
130,389,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-04,2020,KEDELAI,0.0,HA
130,390,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-04,2020,PADI,0.0,HA
131,391,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-04,2020,JAGUNG,0.0,HA
131,392,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-04,2020,KEDELAI,0.0,HA
131,393,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-04,2020,PADI,0.0,HA
132,394,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-04,2020,JAGUNG,0.0,HA
132,395,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-04,2020,KEDELAI,0.0,HA
132,396,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-04,2020,PADI,0.0,HA
133,397,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-04,2020,JAGUNG,0.0,HA
133,398,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-04,2020,KEDELAI,0.0,HA
133,399,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-04,2020,PADI,0.0,HA
134,400,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-04,2020,JAGUNG,0.0,HA
134,401,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-04,2020,KEDELAI,0.0,HA
134,402,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-04,2020,PADI,0.0,HA
135,403,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-04,2020,JAGUNG,0.0,HA
135,404,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-04,2020,KEDELAI,0.0,HA
135,405,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-04,2020,PADI,0.0,HA
136,406,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2020-04,2020,JAGUNG,0.0,HA
136,407,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2020-04,2020,KEDELAI,0.0,HA
136,408,35,JAWA TIMUR,3522,KABUPATEN BOJONEGORO,2020-04,2020,PADI,0.0,HA
137,409,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-04,2020,JAGUNG,0.0,HA
137,410,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-04,2020,KEDELAI,0.0,HA
137,411,35,JAWA TIMUR,3523,KABUPATEN TUBAN,2020-04,2020,PADI,0.0,HA
138,412,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-04,2020,JAGUNG,0.0,HA
138,413,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-04,2020,KEDELAI,0.0,HA
138,414,35,JAWA TIMUR,3524,KABUPATEN LAMONGAN,2020-04,2020,PADI,0.0,HA
139,415,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2020-04,2020,JAGUNG,0.0,HA
139,416,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2020-04,2020,KEDELAI,0.0,HA
139,417,35,JAWA TIMUR,3525,KABUPATEN GRESIK,2020-04,2020,PADI,0.0,HA
140,418,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2020-04,2020,JAGUNG,0.0,HA
140,419,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2020-04,2020,KEDELAI,0.0,HA
140,420,35,JAWA TIMUR,3526,KABUPATEN BANGKALAN,2020-04,2020,PADI,0.0,HA
141,421,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-04,2020,JAGUNG,0.0,HA
141,422,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-04,2020,KEDELAI,0.0,HA
141,423,35,JAWA TIMUR,3527,KABUPATEN SAMPANG,2020-04,2020,PADI,0.0,HA
142,424,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-04,2020,JAGUNG,0.0,HA
142,425,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-04,2020,KEDELAI,0.0,HA
142,426,35,JAWA TIMUR,3528,KABUPATEN PAMEKASAN,2020-04,2020,PADI,0.0,HA
143,427,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-04,2020,JAGUNG,0.0,HA
143,428,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-04,2020,KEDELAI,0.0,HA
143,429,35,JAWA TIMUR,3529,KABUPATEN SUMENEP,2020-04,2020,PADI,0.0,HA
144,430,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-04,2020,JAGUNG,0.0,HA
144,431,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-04,2020,KEDELAI,0.0,HA
144,432,35,JAWA TIMUR,3571,KOTA KEDIRI,2020-04,2020,PADI,0.0,HA
149,445,35,JAWA TIMUR,3572,KOTA BLITAR,2020-04,2020,JAGUNG,0.0,HA
149,446,35,JAWA TIMUR,3572,KOTA BLITAR,2020-04,2020,KEDELAI,0.0,HA
149,447,35,JAWA TIMUR,3572,KOTA BLITAR,2020-04,2020,PADI,0.0,HA
150,448,35,JAWA TIMUR,3573,KOTA MALANG,2020-04,2020,JAGUNG,0.0,HA
150,449,35,JAWA TIMUR,3573,KOTA MALANG,2020-04,2020,KEDELAI,0.0,HA
150,450,35,JAWA TIMUR,3573,KOTA MALANG,2020-04,2020,PADI,0.0,HA
145,433,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-04,2020,JAGUNG,0.0,HA
145,434,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-04,2020,KEDELAI,0.0,HA
145,435,35,JAWA TIMUR,3574,KOTA PROBOLINGGO,2020-04,2020,PADI,0.0,HA
146,436,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-04,2020,JAGUNG,0.0,HA
146,437,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-04,2020,KEDELAI,0.0,HA
146,438,35,JAWA TIMUR,3575,KOTA PASURUAN,2020-04,2020,PADI,0.0,HA
151,451,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-04,2020,JAGUNG,0.0,HA
151,452,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-04,2020,KEDELAI,0.0,HA
151,453,35,JAWA TIMUR,3576,KOTA MOJOKERTO,2020-04,2020,PADI,0.0,HA
147,439,35,JAWA TIMUR,3577,KOTA MADIUN,2020-04,2020,JAGUNG,0.0,HA
147,440,35,JAWA TIMUR,3577,KOTA MADIUN,2020-04,2020,KEDELAI,0.0,HA
147,441,35,JAWA TIMUR,3577,KOTA MADIUN,2020-04,2020,PADI,0.0,HA
152,454,35,JAWA TIMUR,3578,KOTA SURABAYA,2020-04,2020,JAGUNG,0.0,HA
152,455,35,JAWA TIMUR,3578,KOTA SURABAYA,2020-04,2020,KEDELAI,0.0,HA
152,456,35,JAWA TIMUR,3578,KOTA SURABAYA,2020-04,2020,PADI,0.0,HA
148,442,35,JAWA TIMUR,3579,KOTA BATU,2020-04,2020,JAGUNG,0.0,HA
148,443,35,JAWA TIMUR,3579,KOTA BATU,2020-04,2020,KEDELAI,0.0,HA
148,444,35,JAWA TIMUR,3579,KOTA BATU,2020-04,2020,PADI,0.0,HA
153,457,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-05,2020,JAGUNG,0.0,HA
153,458,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-05,2020,KEDELAI,0.0,HA
153,459,35,JAWA TIMUR,3501,KABUPATEN PACITAN,2020-05,2020,PADI,0.0,HA
154,460,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-05,2020,JAGUNG,0.0,HA
154,461,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-05,2020,KEDELAI,0.0,HA
154,462,35,JAWA TIMUR,3502,KABUPATEN PONOROGO,2020-05,2020,PADI,0.0,HA
155,463,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-05,2020,JAGUNG,0.0,HA
155,464,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-05,2020,KEDELAI,0.0,HA
155,465,35,JAWA TIMUR,3503,KABUPATEN TRENGGALEK,2020-05,2020,PADI,0.0,HA
156,466,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-05,2020,JAGUNG,0.0,HA
156,467,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-05,2020,KEDELAI,0.0,HA
156,468,35,JAWA TIMUR,3504,KABUPATEN TULUNGAGUNG,2020-05,2020,PADI,0.0,HA
157,469,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2020-05,2020,JAGUNG,0.0,HA
157,470,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2020-05,2020,KEDELAI,0.0,HA
157,471,35,JAWA TIMUR,3505,KABUPATEN BLITAR,2020-05,2020,PADI,0.0,HA
158,472,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2020-05,2020,JAGUNG,0.0,HA
158,473,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2020-05,2020,KEDELAI,0.0,HA
158,474,35,JAWA TIMUR,3506,KABUPATEN KEDIRI,2020-05,2020,PADI,0.0,HA
159,475,35,JAWA TIMUR,3507,KABUPATEN MALANG,2020-05,2020,JAGUNG,0.0,HA
159,476,35,JAWA TIMUR,3507,KABUPATEN MALANG,2020-05,2020,KEDELAI,0.0,HA
159,477,35,JAWA TIMUR,3507,KABUPATEN MALANG,2020-05,2020,PADI,0.0,HA
160,478,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-05,2020,JAGUNG,0.0,HA
160,479,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-05,2020,KEDELAI,0.0,HA
160,480,35,JAWA TIMUR,3508,KABUPATEN LUMAJANG,2020-05,2020,PADI,9.0,HA
161,481,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-05,2020,JAGUNG,0.0,HA
161,482,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-05,2020,KEDELAI,0.0,HA
161,483,35,JAWA TIMUR,3509,KABUPATEN JEMBER,2020-05,2020,PADI,0.0,HA
162,484,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2020-05,2020,JAGUNG,0.0,HA
162,485,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2020-05,2020,KEDELAI,0.0,HA
162,486,35,JAWA TIMUR,3510,KABUPATEN BANYUWANGI,2020-05,2020,PADI,0.0,HA
163,487,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-05,2020,JAGUNG,0.0,HA
163,488,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-05,2020,KEDELAI,0.0,HA
163,489,35,JAWA TIMUR,3511,KABUPATEN BONDOWOSO,2020-05,2020,PADI,0.0,HA
164,490,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-05,2020,JAGUNG,0.0,HA
164,491,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-05,2020,KEDELAI,0.0,HA
164,492,35,JAWA TIMUR,3512,KABUPATEN SITUBONDO,2020-05,2020,PADI,0.0,HA
165,493,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-05,2020,JAGUNG,0.0,HA
165,494,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-05,2020,KEDELAI,0.0,HA
165,495,35,JAWA TIMUR,3513,KABUPATEN PROBOLINGGO,2020-05,2020,PADI,0.0,HA
166,496,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-05,2020,JAGUNG,0.0,HA
166,497,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-05,2020,KEDELAI,0.0,HA
166,498,35,JAWA TIMUR,3514,KABUPATEN PASURUAN,2020-05,2020,PADI,0.0,HA
167,499,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-05,2020,JAGUNG,0.0,HA
167,500,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-05,2020,KEDELAI,0.0,HA
167,501,35,JAWA TIMUR,3515,KABUPATEN SIDOARJO,2020-05,2020,PADI,0.0,HA
168,502,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-05,2020,JAGUNG,0.0,HA
168,503,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-05,2020,KEDELAI,0.0,HA
168,504,35,JAWA TIMUR,3516,KABUPATEN MOJOKERTO,2020-05,2020,PADI,0.0,HA
169,505,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-05,2020,JAGUNG,0.0,HA
169,506,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-05,2020,KEDELAI,0.0,HA
169,507,35,JAWA TIMUR,3517,KABUPATEN JOMBANG,2020-05,2020,PADI,0.0,HA
170,508,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-05,2020,JAGUNG,0.0,HA
170,509,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-05,2020,KEDELAI,0.0,HA
170,510,35,JAWA TIMUR,3518,KABUPATEN NGANJUK,2020-05,2020,PADI,0.0,HA
171,511,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-05,2020,JAGUNG,0.0,HA
171,512,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-05,2020,KEDELAI,0.0,HA
171,513,35,JAWA TIMUR,3519,KABUPATEN MADIUN,2020-05,2020,PADI,0.0,HA
172,514,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-05,2020,JAGUNG,0.0,HA
172,515,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-05,2020,KEDELAI,0.0,HA
172,516,35,JAWA TIMUR,3520,KABUPATEN MAGETAN,2020-05,2020,PADI,0.0,HA
173,517,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-05,2020,JAGUNG,0.0,HA
173,518,35,JAWA TIMUR,3521,KABUPATEN NGAWI,2020-05,2020,KEDELAI,0.0,HA
